x y
0.321257 0.791329
0.622046 0.233117
0.557959 0.968537
0.898728 0.818755
0.345605 0.968726
0.388492 0.879025
0.372440 0.881833
0.686571 0.261149
0.326028 0.580113
0.438927 0.182259
0.026875 0.419603
0.270663 0.543162
0.051235 0.573969
0.778238 0.735900
0.044163 0.944357
0.547062 0.774816
0.847881 0.279889
0.269551 0.670617
0.109242 0.941468
0.831405 0.999504
0.105631 0.706139
0.594749 0.447973
0.890546 0.709222
0.313992 0.649370
0.696939 0.226869
0.580744 0.078253
0.841522 0.476271
0.207015 0.920355
0.572621 0.217408
0.982080 0.766316
0.731314 0.873182
0.923977 0.758152
0.393285 0.554871
0.680238 0.128379
0.816068 0.750936
0.627486 0.231836
0.787187 0.667105
0.370237 0.502612
0.387355 0.499437
0.625877 0.099817
0.480184 0.427483
0.061376 0.489977
0.603463 0.215184
0.198662 0.460168
0.431745 0.354814
0.258747 0.233376
0.834098 0.446365
0.325645 0.223721
0.973766 0.629623
0.911119 0.112614
0.540367 0.653557
0.677542 0.313251
0.291760 0.610179
0.909322 0.976942
0.426088 0.717767
0.715862 0.627175
0.160076 0.853966
0.079374 0.938782
0.708210 0.770654
0.606903 0.609474
0.770663 0.332383
0.585391 0.750836
0.164478 0.460090
0.687262 0.995000
0.927652 0.593846
0.679753 0.454939
0.763579 0.702369
0.339775 0.300302
0.889129 0.684142
0.147907 0.394656
0.416178 0.775982
0.398119 0.020781
0.310306 0.729556
0.410757 0.287480
0.679543 0.279636
0.346885 0.412749
0.944955 0.338602
0.113160 0.929882
0.221291 0.577194
0.732584 0.253688
0.043755 0.465349
0.276831 0.861913
0.940155 0.828049
0.795043 0.703355
0.972493 0.249531
0.440397 0.572704
0.489032 0.297341
0.158499 0.182324
0.731622 0.064351
0.150028 0.201631
0.484161 0.674383
0.754040 0.108783
0.356612 0.944372
0.259542 0.065449
0.836658 0.185359
0.584571 0.743161
0.589198 0.022445
0.201181 0.974828
0.163820 0.380941
0.545133 0.287487
0.648955 0.480739
0.763933 0.653501
0.748793 0.951362
0.748341 0.689558
0.445434 0.923777
0.790137 0.823424
0.717541 0.834709
0.602907 0.894213
0.778055 0.643159
0.055093 0.675390
0.151988 0.672249
0.126007 0.060872
0.882046 0.870290
0.877422 0.956407
0.481611 0.062097
0.172850 0.006838
0.213226 0.636900
0.308081 0.431715
0.765131 0.268411
0.477197 0.174951
0.884145 0.237141
0.300007 0.408152
0.913609 0.583085
0.678941 0.877895
0.499580 0.802395
0.795339 0.538434
0.170368 0.844232
0.631712 0.774137
0.389043 0.096077
0.982262 0.237940
0.736866 0.286290
0.845801 0.684812
0.896203 0.978900
0.526749 0.168023
0.616425 0.564648
0.025618 0.719405
0.186497 0.544940
0.331382 0.206242
0.021272 0.569463
0.991248 0.077919
0.823289 0.382929
0.740862 0.945506
0.965532 0.301895
0.448266 0.824032
0.074761 0.522824
0.142856 0.860352
0.877224 0.746684
0.279364 0.036586
0.825015 0.745349
0.187824 0.010097
0.526714 0.273967
0.543736 0.082862
0.930686 0.538285
0.568155 0.359420
0.717341 0.499559
0.323606 0.171163
0.510855 0.040034
0.644308 0.932514
0.559088 0.869563
0.633583 0.578612
0.589925 0.360868
0.035366 0.901279
0.634544 0.771083
0.750702 0.603581
0.078106 0.290144
0.769106 0.929855
0.381043 0.599713
0.779955 0.219275
0.873442 0.703661
0.742107 0.201598
0.820633 0.252772
0.477412 0.025404
0.192308 0.620976
0.346613 0.615350
0.834124 0.540795
0.886241 0.170842
0.391352 0.452338
0.589748 0.574910
0.610064 0.561450
0.654015 0.385586
0.551764 0.839256
0.997889 0.829157
0.677342 0.153104
0.246657 0.153252
0.663016 0.720121
0.915373 0.449747
0.386826 0.233525
0.778330 0.780724
0.390499 0.102282
0.336313 0.060847
0.970672 0.938371
0.557793 0.158143
0.232043 0.485236
0.297215 0.705939
0.337365 0.395928
0.607345 0.082624
0.779812 0.376724
0.883424 0.090432
0.543813 0.798038
0.147058 0.974684
0.500130 0.851614
0.654350 0.913652
0.430019 0.929249
0.321128 0.096673
0.291682 0.156130
0.291554 0.244813
0.942846 0.764856
0.257895 0.889727
0.817027 0.665729
0.388704 0.993551
0.371196 0.583133
0.374459 0.970525
0.194819 0.241921
0.494712 0.546945
0.294633 0.750916
0.904068 0.697087
0.071017 0.720601
0.610358 0.504975
0.166943 0.088344
0.169679 0.495965
0.660684 0.674251
0.578099 0.564104
0.123657 0.974073
0.398793 0.506965
0.436616 0.471956
0.202575 0.691079
0.108111 0.610515
0.706072 0.975517
0.589330 0.648500
0.246697 0.720664
0.094195 0.417268
0.460330 0.053869
0.583004 0.252064
0.488328 0.750382
0.953937 0.450977
0.714280 0.342216
0.043077 0.923707
0.420675 0.094995
0.901388 0.693124
0.474522 0.157308
0.392778 0.209339
0.760847 0.016373
0.299644 0.701450
0.490424 0.036115
0.350308 0.405249
0.403664 0.126877
0.089111 0.912290
0.143940 0.457907
0.925423 0.093607
0.989928 0.155207
0.342785 0.684575
0.428933 0.250296
0.290963 0.747593
0.910378 0.966820
0.459712 0.947681
0.924436 0.598525
0.011645 0.031782
0.617835 0.285536
0.818758 0.550959
0.058748 0.420309
0.241153 0.811256
0.502688 0.135381
0.296382 0.604416
0.780982 0.652392
0.260603 0.069327
0.547747 0.209810
0.776829 0.310010
0.081388 0.325876
0.533139 0.584592
0.505993 0.873204
0.475622 0.019654
0.257286 0.533135
0.705712 0.480115
0.366777 0.066723
0.652663 0.624387
0.697942 0.233697
0.017436 0.832077
0.042001 0.169905
0.876736 0.037226
0.227513 0.716676
0.947611 0.942187
0.111170 0.662334
0.225682 0.978097
0.016025 0.200023
0.991435 0.147623
0.674587 0.864212
0.095331 0.833311
0.395637 0.668234
0.103017 0.240501
0.658026 0.531806
0.305831 0.231008
0.821913 0.784349
0.375562 0.953035
0.606479 0.501693
0.166676 0.401898
0.911642 0.091473
0.710299 0.881443
0.784805 0.539258
0.607049 0.721107
0.654144 0.176429
0.465865 0.846466
0.627131 0.201827
0.036344 0.070899
0.862184 0.554480
0.484546 0.083832
0.694616 0.449822
0.130760 0.304080
0.241269 0.844987
0.962298 0.400471
0.828629 0.254398
0.849435 0.177864
0.146228 0.827299
0.224295 0.817397
0.156427 0.194663
0.855776 0.279005
0.454187 0.670730
0.584814 0.552644
0.361693 0.536413
0.339007 0.914697
0.225749 0.484432
0.181621 0.604296
0.100576 0.192928
0.204849 0.219929
0.926400 0.324379
0.486816 0.533182
0.247612 0.977116
0.304590 0.121772
0.647800 0.575743
0.901670 0.381430
0.008877 0.622292
0.692548 0.468474
0.360360 0.517077
0.763507 0.043530
0.228197 0.799217
0.949169 0.688693
0.908648 0.808527
0.314193 0.168070
0.644828 0.444694
0.043294 0.714446
0.143379 0.856468
0.558258 0.668695
0.548476 0.622077
0.450109 0.278057
0.384045 0.789961
0.034672 0.153937
0.831468 0.663538
0.149478 0.717309
0.295933 0.654563
0.767641 0.274727
0.256616 0.241845
0.047734 0.370266
0.510128 0.830481
0.489411 0.283451
0.597928 0.180899
0.593710 0.694147
0.339038 0.497559
0.080966 0.103067
0.454450 0.896156
0.673408 0.683177
0.159086 0.828382
0.997482 0.892747
0.699956 0.882507
0.608513 0.499034
0.088768 0.195872
0.595903 0.709262
0.212807 0.390514
0.332333 0.246403
0.234459 0.459682
0.886663 0.612120
0.078203 0.739547
0.859834 0.388207
0.655707 0.449345
0.984218 0.810016
0.780574 0.421514
0.555414 0.254913
0.171267 0.577505
0.123740 0.167270
0.904536 0.232392
0.398365 0.729544
0.362991 0.819402
0.403352 0.488527
0.552317 0.714560
0.998514 0.499548
0.756669 0.257038
0.968289 0.469209
0.668532 0.929681
0.724290 0.322808
0.849887 0.444383
0.753397 0.566860
0.011240 0.477249
0.214409 0.823106
0.779166 0.703773
0.475189 0.721731
0.193492 0.709269
0.782456 0.093037
0.553709 0.358158
0.879873 0.516657
0.246560 0.843838
0.405336 0.064354
0.563705 0.624327
0.662587 0.689020
0.450421 0.266896
0.370777 0.227473
0.435193 0.150218
0.768477 0.839960
0.392828 0.983746
0.026630 0.162250
0.367344 0.052672
0.250098 0.046251
0.805714 0.435470
0.363130 0.939025
0.886301 0.876781
0.860347 0.454148
0.607466 0.677172
0.900877 0.151270
0.908138 0.683202
0.358664 0.595317
0.511291 0.178819
0.417863 0.360515
0.510254 0.487000
0.266260 0.288855
0.011308 0.401355
0.539807 0.971385
0.151772 0.372798
0.381284 0.537806
0.975835 0.597456
0.707689 0.664653
0.468802 0.781128
0.311431 0.014859
0.881763 0.820687
0.483123 0.467316
0.602764 0.122328
0.274962 0.963345
0.063487 0.082764
0.990072 0.870014
0.383745 0.058389
0.124752 0.230420
0.984491 0.603344
0.430360 0.675083
0.957875 0.887551
0.166450 0.170985
0.662073 0.374533
0.653036 0.572984
0.398497 0.970212
0.054749 0.524225
0.372198 0.384383
0.698486 0.615103
0.601533 0.462406
0.399065 0.303411
0.749227 0.047418
0.360352 0.098224
0.215276 0.302634
0.353970 0.789877
0.202686 0.710562
0.381511 0.767052
0.211949 0.767330
0.785368 0.130054
0.342695 0.634486
0.087915 0.754468
0.839696 0.160370
0.411566 0.666255
0.911803 0.187109
0.899586 0.289357
0.580493 0.978633
0.454137 0.982205
0.905298 0.391459
0.039108 0.276521
0.760596 0.808044
0.420903 0.286564
0.561013 0.991506
0.616974 0.759541
0.416060 0.386341
0.870895 0.347698
0.519649 0.670553
0.094062 0.272020
0.229211 0.318844
0.771317 0.772322
0.178165 0.099163
0.303902 0.985366
0.975887 0.791022
0.391983 0.972311
0.778940 0.012525
0.722191 0.877122
0.229082 0.233884
0.609367 0.227498
0.033846 0.174182
0.828713 0.758228
0.869185 0.939642
0.182882 0.145202
0.171544 0.758123
0.393456 0.053173
0.750223 0.175842
0.374734 0.737839
0.214290 0.234656
0.231402 0.412043
0.516009 0.185363
0.916516 0.735707
0.087195 0.396582
0.174734 0.701174
0.784610 0.320826
0.828587 0.129565
0.058294 0.516898
0.001944 0.000182
0.290137 0.866796
0.899253 0.912649
0.840311 0.897376
0.304921 0.243879
0.035387 0.924381
0.505511 0.359678
0.059432 0.768806
0.872106 0.826447
0.301411 0.868544
0.353234 0.897534
0.494103 0.174762
0.837794 0.298689
0.567023 0.816126
0.862688 0.906181
0.963983 0.519773
0.519921 0.598586
0.936256 0.863722
0.783330 0.501085
0.907665 0.332151
0.687078 0.010992
0.973061 0.981004
0.625091 0.089051
0.558883 0.598937
0.635669 0.025930
0.641945 0.315861
0.441671 0.324622
0.465342 0.400962
0.970953 0.822872
0.610306 0.636128
0.791117 0.583880
0.731317 0.402831
0.599071 0.977842
0.575188 0.780005
0.586394 0.494769
0.120858 0.696025
0.484646 0.425306
0.505927 0.883321
0.434727 0.089473
0.425827 0.782494
0.937229 0.129635
0.732789 0.671514
0.155597 0.144738
0.810952 0.047811
0.363402 0.661464
0.837650 0.613370
0.278039 0.307094
0.357248 0.161958
0.558651 0.430845
0.717043 0.264603
0.322898 0.288294
0.098760 0.126822
0.400923 0.457983
0.475381 0.030560
0.874113 0.314492
0.953497 0.543521
0.496760 0.797980
0.000153 0.700765
0.511447 0.852179
0.880053 0.061441
0.870829 0.486580
0.094037 0.786684
0.181406 0.277898
0.798104 0.466011
0.023221 0.413929
0.546826 0.202967
0.422898 0.004808
0.462166 0.580660
0.571253 0.942502
0.227353 0.073761
0.327909 0.171918
0.362755 0.527059
0.576928 0.109523
0.087503 0.828207
0.042318 0.645850
0.952250 0.180694
0.803913 0.216768
0.858829 0.766388
0.557347 0.701866
0.322464 0.305128
0.558016 0.997800
0.262887 0.182258
0.089883 0.704323
0.498021 0.727488
0.919506 0.982867
0.155975 0.493102
0.255712 0.506539
0.035358 0.570948
0.162983 0.209493
0.603894 0.219576
0.717638 0.457423
0.147676 0.715489
0.335040 0.692137
0.448302 0.704826
0.304699 0.854643
0.913365 0.523142
0.575782 0.954237
0.060341 0.761741
0.702237 0.763441
0.797607 0.459931
0.620233 0.834407
0.573424 0.220055
0.005118 0.431090
0.908212 0.935198
0.944112 0.848701
0.350516 0.708212
0.675058 0.969124
0.386465 0.558022
0.280308 0.107892
0.415815 0.380894
0.167083 0.116937
0.351549 0.356101
0.234123 0.168347
0.637138 0.696890
0.729656 0.330180
0.339345 0.175453
0.362966 0.254275
0.387292 0.976200
0.838787 0.540552
0.915216 0.546322
0.882043 0.591527
0.658231 0.044374
0.870987 0.883364
0.065946 0.193986
0.531204 0.334118
0.524073 0.940343
0.996314 0.780767
0.867814 0.618290
0.280985 0.482553
0.480053 0.145732
0.651082 0.388474
0.902794 0.433909
0.622673 0.905936
0.220158 0.569067
0.906440 0.050455
0.275911 0.916174
0.964479 0.329503
0.864145 0.619005
0.626899 0.428312
0.727119 0.480328
0.557588 0.146630
0.906500 0.188578
0.113110 0.154973
0.131308 0.944435
0.505545 0.194521
0.939352 0.244361
0.559445 0.636670
0.486270 0.185440
0.081065 0.658677
0.178362 0.430600
0.285668 0.572921
0.986433 0.260664
0.278471 0.085416
0.257582 0.558399
0.666888 0.658536
0.791042 0.307984
0.001624 0.975720
0.014887 0.836018
0.639396 0.758238
0.853603 0.583952
0.488202 0.966012
0.154371 0.126835
0.703539 0.993743
0.686578 0.002440
0.606719 0.478914
0.801307 0.223216
0.186406 0.106927
0.972902 0.305211
0.746531 0.858481
0.284056 0.539323
0.207533 0.708105
0.159176 0.610563
0.031267 0.787470
0.074832 0.844243
0.263674 0.598413
0.228798 0.205307
0.639279 0.149839
0.198212 0.740517
0.050053 0.711404
0.750341 0.804282
0.717969 0.398473
0.899321 0.447334
0.411359 0.450216
0.089754 0.751325
0.175540 0.463480
0.512480 0.018833
0.364595 0.114737
0.290773 0.280615
0.130192 0.073593
0.820175 0.525759
0.186704 0.659032
0.720691 0.560505
0.879584 0.349383
0.265420 0.011479
0.707937 0.863542
0.358454 0.779130
0.952062 0.571175
0.050411 0.331347
0.276052 0.798790
0.287732 0.693479
0.181002 0.593033
0.951068 0.834495
0.559838 0.271469
0.638206 0.457830
0.969685 0.774562
0.001129 0.535974
0.444636 0.949541
0.670257 0.097589
0.257042 0.538648
0.772222 0.529978
0.055929 0.586911
0.021944 0.137307
0.481964 0.218454
0.968385 0.610532
0.611461 0.631203
0.997096 0.795148
0.561444 0.198880
0.842767 0.768492
0.970565 0.144499
0.815374 0.934164
0.468070 0.016342
0.018295 0.818793
0.028629 0.164766
0.866414 0.232597
0.442339 0.248287
0.561770 0.367277
0.296030 0.080959
0.896215 0.132931
0.511971 0.690511
0.306670 0.660494
0.521343 0.621982
0.267142 0.371522
0.136789 0.272721
0.516499 0.450427
0.024297 0.441437
0.774062 0.358441
0.960671 0.396551
0.845147 0.039659
0.369478 0.266507
0.033214 0.481249
0.392540 0.200184
0.840666 0.963594
0.734666 0.591109
0.623936 0.764206
0.076243 0.701611
0.185473 0.639755
0.210588 0.533496
0.380950 0.165041
0.408762 0.913794
0.560722 0.679955
0.666616 0.746614
0.690611 0.387769
0.426796 0.625712
0.816980 0.260752
0.546353 0.001851
0.771533 0.654951
0.615084 0.928085
0.421320 0.128892
0.647618 0.163401
0.018624 0.912968
0.376072 0.976334
0.007791 0.141606
0.510561 0.266891
0.566176 0.301799
0.246307 0.650630
0.034902 0.998386
0.860669 0.370013
0.533594 0.297051
0.133949 0.711414
0.633554 0.023385
0.439303 0.072502
0.967143 0.633542
0.739009 0.635041
0.508675 0.124915
0.298695 0.120037
0.580239 0.119893
0.413191 0.170327
0.264335 0.646821
0.926700 0.152956
0.650481 0.887036
0.614801 0.626260
0.045146 0.768098
0.898782 0.266160
0.204639 0.359382
0.018736 0.209198
0.018073 0.418578
0.366174 0.503179
0.836669 0.544381
0.136850 0.610804
0.332550 0.950111
0.411209 0.095804
0.327538 0.132058
0.260011 0.147241
0.159474 0.475645
0.215323 0.376094
0.247693 0.146626
0.543589 0.330960
0.163517 0.186953
0.393080 0.512887
0.864929 0.624727
0.697731 0.479992
0.950396 0.730060
0.164561 0.169003
0.466001 0.584550
0.920148 0.773953
0.904855 0.492236
0.005243 0.821621
0.756815 0.351916
0.769205 0.058827
0.246291 0.317879
0.387813 0.419246
0.447330 0.530147
0.510862 0.648323
0.667861 0.853265
0.944818 0.289628
0.203718 0.747076
0.296319 0.611642
0.304396 0.234624
0.853732 0.469137
0.943594 0.266332
0.617263 0.706925
0.304255 0.308202
0.230197 0.581908
0.842619 0.966722
0.554668 0.600076
0.543945 0.170365
0.524637 0.683994
0.945316 0.280273
0.857284 0.966792
0.230302 0.019782
0.267764 0.268281
0.224809 0.946616
0.260000 0.656184
0.860530 0.176415
0.085896 0.469625
0.651938 0.283673
0.468673 0.165219
0.991379 0.990973
0.228308 0.536798
0.324304 0.365519
0.715029 0.992430
0.824300 0.097837
0.531971 0.549821
0.974152 0.761286
0.877741 0.568341
0.493973 0.116599
0.387242 0.015465
0.471652 0.295655
0.739099 0.094728
0.698963 0.100106
0.109396 0.077898
0.886077 0.652124
0.902599 0.898293
0.610509 0.128020
0.283115 0.613875
0.832964 0.555958
0.589403 0.326705
0.656594 0.611621
0.132347 0.503082
0.816622 0.129855
0.335218 0.842123
0.244515 0.715869
0.420173 0.163675
0.068499 0.007435
0.542046 0.775100
0.621095 0.442954
0.691030 0.296893
0.659135 0.956941
0.199045 0.280134
0.626802 0.090969
0.415894 0.662287
0.615709 0.261982
0.660026 0.096363
0.184460 0.380434
0.982546 0.905691
0.283731 0.315321
0.622495 0.098628
0.996288 0.782536
0.126769 0.162651
0.323484 0.821702
0.086422 0.123613
0.777275 0.942599
0.960792 0.516060
0.387449 0.668682
0.461594 0.483104
0.966462 0.951117
0.078018 0.706139
0.028421 0.714500
0.797741 0.038710
0.177406 0.266390
0.650363 0.458975
0.502772 0.413430
0.612853 0.574122
0.852266 0.730557
0.606724 0.292617
0.218544 0.019832
0.009078 0.794073
0.566947 0.035061
0.378477 0.421335
0.397492 0.698893
0.746679 0.319442
0.125387 0.718896
0.184538 0.424429
0.477560 0.535554
0.246130 0.616279
0.187923 0.911532
0.236624 0.885067
0.127676 0.001208
0.089443 0.836363
0.431245 0.487846
0.814086 0.753235
0.653026 0.452454
0.410799 0.881248
0.362983 0.945694
0.414041 0.536294
0.946044 0.086458
0.859186 0.874712
0.967002 0.362044
0.969671 0.477326
0.988556 0.104549
0.374480 0.244988
0.561793 0.846625
0.715987 0.589111
0.902792 0.716297
0.873608 0.647313
0.454041 0.915946
0.873390 0.222688
0.735436 0.559731
0.453798 0.089082
0.348211 0.721084
0.886871 0.218641
0.834167 0.470834
0.521823 0.941515
0.203802 0.060631
0.127273 0.160741
0.823400 0.245283
0.534433 0.840626
0.429121 0.040557
0.565682 0.638888
0.262985 0.234531
0.018930 0.059359
0.493018 0.318725
0.995226 0.693496
0.558811 0.407297
0.166394 0.889897
0.973733 0.706862
0.860778 0.170345
0.662337 0.428608
0.124666 0.271339
0.167931 0.783602
0.381707 0.345270
0.963090 0.675740
0.493437 0.245827
0.375741 0.797099
0.042656 0.120567
0.702346 0.955377
0.710640 0.856797
0.313747 0.145355
0.753175 0.140545
0.743106 0.351459
0.868528 0.094576
0.005321 0.151366
0.397014 0.441334
0.370261 0.067435
0.173539 0.550526
0.553028 0.296285
0.994870 0.290579
0.345644 0.438115
0.587272 0.883184
0.575746 0.223350
0.606300 0.024210
0.944853 0.525672
0.891342 0.946292
0.687831 0.737792
0.328812 0.629606
0.594962 0.902832
0.803808 0.655236
0.029209 0.315850
0.574468 0.426935
0.475049 0.476237
0.722731 0.426651
0.185682 0.915477
0.903795 0.754790
0.141309 0.902199
0.949279 0.443385
0.662568 0.553407
0.287643 0.737032
0.574876 0.712328
0.732763 0.523786
0.874348 0.720935
0.720877 0.169385
0.268828 0.986996
0.155347 0.191865
0.347864 0.933077
0.700860 0.440029
0.598910 0.062912
0.844143 0.843676
0.159781 0.839762
0.306421 0.411628
0.503120 0.221487
0.356647 0.709546
0.727062 0.229671
0.335542 0.602240
0.184437 0.957277
0.810465 0.576466
0.305857 0.422545
0.702100 0.515148
0.967896 0.947254
0.206897 0.178881
0.825957 0.855229
0.151436 0.772583
0.606636 0.280296
0.790364 0.825200
0.745849 0.729801
0.969448 0.177281
0.306456 0.136267
0.150978 0.896796
0.344598 0.588859
0.030966 0.495466
0.150059 0.595750
0.296157 0.794549
0.227957 0.069306
0.718279 0.391712
0.303462 0.885857
0.350788 0.370192
0.076776 0.219044
0.645050 0.246492
0.672601 0.727330
0.190450 0.547448
0.281317 0.388475
0.704676 0.252909
0.614956 0.993227
0.181650 0.424714
0.146393 0.692450
0.310251 0.401320
0.699092 0.306986
0.225858 0.333781
0.205191 0.321007
0.602951 0.675166
0.234599 0.166569
0.807425 0.688611
0.155548 0.906882
0.499768 0.405456
0.362694 0.110543
0.870590 0.936445
0.886238 0.967430
0.099821 0.285896
0.686904 0.998839
0.038333 0.008281
0.707912 0.418017
0.389296 0.225587
0.940283 0.062899
0.683854 0.396994
0.271108 0.169654
0.658118 0.317702
0.063778 0.235085
0.722339 0.105107
0.158604 0.643513
0.188076 0.217707
0.705955 0.363222
0.796832 0.272467
0.667358 0.102606
0.605101 0.242020
0.007518 0.098790
0.997833 0.302736
0.884969 0.322621
0.477941 0.299866
0.834929 0.674825
0.594533 0.613269
0.317945 0.885594
0.343485 0.467483
0.144513 0.429896
0.109517 0.359823
0.409430 0.720279
0.848726 0.252416
0.791621 0.459906
0.911848 0.348762
0.708938 0.939558
0.135180 0.241552
0.034835 0.860858
0.306681 0.398815
0.047985 0.023982
0.207174 0.645469
0.505781 0.329222
0.009417 0.498771
0.221354 0.660687
0.087386 0.389318
0.990781 0.601735
0.951286 0.030830
0.836213 0.435594
0.054643 0.243733
0.787818 0.508434
0.448457 0.399356
0.325390 0.455387
0.485703 0.665025
0.418077 0.663255
0.775600 0.249921
0.392595 0.702952
0.224322 0.810144
